credit_score,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,age_group,inactive_single_product,products_per_tenure,zero_balance,high_balance,balance_per_product,credit_score_band,early_customer,churn_risk_score
611,46,6,0.0,2,1,0,45886.33,40-49,False,1.3333333333333333,1,0,1.0,Fair,0,1
617,42,0,70105.87,1,1,1,120830.73,40-49,False,,0,0,70106.87,Fair,1,1
481,39,6,0.0,1,1,1,24677.54,30-39,False,1.1666666666666667,1,0,1.0,Poor,0,1
654,29,7,0.0,2,1,1,149184.15,<30,False,1.2857142857142856,1,0,1.0,Fair,0,1
596,40,5,62389.03,3,1,0,148623.43,30-39,False,1.6,0,0,20797.34333333333,Fair,0,0
618,32,5,133476.09,1,0,1,154843.4,30-39,False,1.2,0,1,133477.09,Fair,0,0
689,58,5,0.0,2,0,1,49848.86,50-59,False,1.4,1,0,1.0,Good,0,1
641,52,4,0.0,1,1,0,90964.54,50-59,True,1.25,1,0,1.0,Fair,0,2
772,30,4,78653.05,1,1,0,1790.48,<30,True,1.25,0,0,78654.05,Very Good,0,1
658,31,5,100082.14,1,0,1,49809.88,30-39,False,1.2,0,1,100083.14,Fair,0,0
694,37,3,0.0,2,1,1,147012.22,30-39,False,1.6666666666666663,1,0,1.0,Good,0,1
666,36,3,129118.5,2,0,0,139435.12,30-39,False,1.6666666666666663,0,1,64560.25,Fair,0,0
650,41,9,0.0,2,0,1,191599.67,40-49,False,1.2222222222222223,1,0,1.0,Fair,0,1
644,37,2,186347.97,2,1,0,92809.73,30-39,False,2.0,0,1,93174.985,Fair,1,1
735,55,6,134140.68,1,1,0,2267.88,50-59,True,1.1666666666666667,0,1,134141.68,Good,0,1
477,27,1,128554.98,1,1,1,133173.19,<30,False,2.0,0,1,128555.98,Poor,1,1
631,29,3,0.0,2,1,1,197963.46,<30,False,1.6666666666666663,1,0,1.0,Fair,0,1
575,36,7,0.0,1,1,1,55868.97,30-39,False,1.1428571428571428,1,0,1.0,Poor,0,1
709,34,4,148375.19,2,1,1,21521.38,30-39,False,1.5,0,1,74188.595,Good,0,0
748,39,3,157371.54,1,0,1,97734.3,30-39,False,1.3333333333333333,0,1,157372.54,Very Good,0,0
744,38,6,73023.17,2,1,0,78770.86,30-39,False,1.3333333333333333,0,0,36512.585,Very Good,0,0
593,39,0,117704.73,1,1,0,197933.5,30-39,True,,0,1,117705.73,Fair,1,2
629,32,3,0.0,2,1,1,15404.64,30-39,False,1.6666666666666663,1,0,1.0,Fair,0,1
742,43,6,97067.69,1,0,1,60920.03,40-49,False,1.1666666666666667,0,0,97068.69,Very Good,0,0
807,31,1,93460.47,2,0,0,172782.69,30-39,False,3.0,0,0,46731.235,Excellent,1,1
532,52,3,110791.97,1,1,0,148704.77,50-59,True,1.3333333333333333,0,1,110792.97,Poor,0,1
533,38,1,135289.33,2,0,1,152956.33,30-39,False,3.0,0,1,67645.665,Poor,1,1
543,71,1,104308.77,1,1,1,25650.04,60+,False,2.0,0,1,104309.77,Poor,1,1
557,39,7,49572.73,1,1,0,115287.99,30-39,True,1.1428571428571428,0,0,49573.73,Poor,0,1
537,37,6,0.0,1,1,1,17802.42,30-39,False,1.1666666666666667,1,0,1.0,Poor,0,1
850,43,2,125510.82,1,1,1,79084.1,40-49,False,1.5,0,1,125511.82,Excellent,1,1
697,47,6,128252.66,1,1,1,168053.4,40-49,False,1.1666666666666667,0,1,128253.66,Good,0,0
581,43,9,78022.61,1,0,1,30662.91,40-49,False,1.1111111111111112,0,0,78023.61,Fair,0,0
717,42,5,190305.78,1,1,0,99347.8,40-49,True,1.2,0,1,190306.78,Good,0,1
470,25,8,127974.06,2,1,1,183259.35,<30,False,1.25,0,1,63988.03,Poor,0,0
667,42,9,0.0,2,0,1,58137.42,40-49,False,1.2222222222222223,1,0,1.0,Fair,0,1
453,38,8,120623.21,1,1,0,129697.99,30-39,True,1.125,0,1,120624.21,Poor,0,1
612,35,1,0.0,1,1,1,83256.26,30-39,False,2.0,1,0,1.0,Fair,1,2
652,48,8,133297.24,1,1,0,77764.37,40-49,True,1.125,0,1,133298.24,Fair,0,1
687,35,3,0.0,2,1,1,176450.19,30-39,False,1.6666666666666663,1,0,1.0,Good,0,1
759,31,1,109848.6,1,1,1,42012.55,30-39,False,2.0,0,1,109849.6,Very Good,1,1
724,41,2,127892.57,2,0,1,199645.45,40-49,False,2.0,0,1,63947.285,Good,1,1
611,49,3,0.0,2,1,1,142917.54,40-49,False,1.6666666666666663,1,0,1.0,Fair,0,1
609,34,7,140694.78,2,1,0,46266.63,30-39,False,1.2857142857142856,0,1,70348.39,Fair,0,0
809,33,3,0.0,2,0,1,141426.78,30-39,False,1.6666666666666663,1,0,1.0,Excellent,0,1
525,47,1,118087.68,1,1,0,88120.78,40-49,True,2.0,0,1,118088.68,Poor,1,2
717,25,7,108664.85,2,1,0,190011.85,<30,False,1.2857142857142856,0,1,54333.425,Good,0,0
732,36,5,0.0,2,1,0,161428.25,30-39,False,1.4,1,0,1.0,Good,0,1
697,36,7,0.0,2,1,1,74760.32,30-39,False,1.2857142857142856,1,0,1.0,Good,0,1
627,49,4,111087.5,1,0,1,146680.25,40-49,False,1.25,0,1,111088.5,Fair,0,0
683,26,7,0.0,2,1,0,86619.77,<30,False,1.2857142857142856,1,0,1.0,Good,0,1
645,45,4,0.0,1,0,1,174916.85,40-49,False,1.25,1,0,1.0,Fair,0,1
817,55,10,117561.49,1,1,0,95941.55,50-59,True,1.1,0,1,117562.49,Excellent,0,1
662,37,6,0.0,2,1,0,51229.17,30-39,False,1.3333333333333333,1,0,1.0,Fair,0,1
610,31,6,107784.65,1,1,1,141137.53,30-39,False,1.1666666666666667,0,1,107785.65,Fair,0,0
628,25,7,0.0,2,1,1,195977.75,<30,False,1.2857142857142856,1,0,1.0,Fair,0,1
642,49,4,120688.61,1,1,0,24770.22,40-49,True,1.25,0,1,120689.61,Fair,0,1
740,60,5,108028.08,2,0,0,25980.42,50-59,False,1.4,0,1,54015.04,Good,0,0
616,44,7,193213.02,2,1,1,137392.77,40-49,False,1.2857142857142856,0,1,96607.51,Fair,0,0
561,45,2,168085.38,2,0,1,115719.08,40-49,False,2.0,0,1,84043.69,Poor,1,1
615,23,4,0.0,2,1,0,196476.19,<30,False,1.5,1,0,1.0,Fair,0,1
646,30,5,98014.74,1,1,1,12757.14,<30,False,1.2,0,1,98015.74,Fair,0,0
757,44,4,123322.15,1,1,0,137136.29,40-49,True,1.25,0,1,123323.15,Very Good,0,1
828,34,9,0.0,2,1,1,81853.98,30-39,False,1.2222222222222223,1,0,1.0,Excellent,0,1
794,24,10,146126.75,1,1,1,88992.05,<30,False,1.1,0,1,146127.75,Very Good,0,0
689,40,8,160272.27,1,1,0,49656.24,30-39,True,1.125,0,1,160273.27,Good,0,1
740,57,3,113386.36,2,1,1,65121.63,50-59,False,1.6666666666666663,0,1,56694.18,Good,0,0
595,45,9,106000.12,1,0,0,191448.96,40-49,True,1.1111111111111112,0,1,106001.12,Fair,0,1
776,39,8,125211.55,2,1,0,144496.07,30-39,False,1.25,0,1,62606.775,Very Good,0,0
676,36,1,82729.49,1,1,0,113810.12,30-39,True,2.0,0,0,82730.49,Good,1,2
726,28,2,0.0,1,0,0,98060.51,<30,True,1.5,1,0,1.0,Good,1,3
528,26,10,102073.67,2,0,0,166799.93,<30,False,1.2,0,1,51037.835,Poor,0,0
664,26,7,116244.14,2,1,1,95145.14,<30,False,1.2857142857142856,0,1,58123.07,Fair,0,0
790,47,10,148636.21,1,0,1,16119.96,40-49,False,1.1,0,1,148637.21,Very Good,0,0
591,31,7,0.0,2,0,1,48778.46,30-39,False,1.2857142857142856,1,0,1.0,Fair,0,1
651,34,4,91562.99,1,1,1,123954.15,30-39,False,1.25,0,0,91563.99,Fair,0,0
609,53,10,0.0,1,1,1,154642.91,50-59,False,1.1,1,0,1.0,Fair,0,1
784,35,3,0.0,2,0,0,81483.64,30-39,False,1.6666666666666663,1,0,1.0,Very Good,0,1
611,49,9,115488.52,2,1,1,138656.81,40-49,False,1.2222222222222223,0,1,57745.26,Fair,0,0
693,68,4,97705.99,1,1,1,61569.07,60+,False,1.25,0,1,97706.99,Good,0,0
705,35,4,136496.12,2,1,0,116672.02,30-39,False,1.5,0,1,68249.06,Good,0,0
644,37,8,0.0,2,1,0,20968.88,30-39,False,1.25,1,0,1.0,Fair,0,1
635,38,1,0.0,2,1,0,90605.05,30-39,False,3.0,1,0,1.0,Fair,1,2
678,83,6,123356.63,1,0,1,92934.41,60+,False,1.1666666666666667,0,1,123357.63,Good,0,0
683,25,4,0.0,2,1,0,152698.24,<30,False,1.5,1,0,1.0,Good,0,1
775,28,9,111167.7,1,1,0,149331.01,<30,True,1.1111111111111112,0,1,111168.7,Very Good,0,1
779,62,10,119096.55,1,0,1,116977.89,60+,False,1.1,0,1,119097.55,Very Good,0,0
701,30,2,0.0,2,1,0,115650.63,<30,False,2.0,1,0,1.0,Good,1,2
520,23,3,116022.53,2,1,1,37577.66,<30,False,1.6666666666666663,0,1,58012.265,Poor,0,0
645,19,9,128514.84,1,0,0,175969.19,<30,True,1.1111111111111112,0,1,128515.84,Fair,0,1
426,34,3,0.0,2,1,1,61230.83,30-39,False,1.6666666666666663,1,0,1.0,Poor,0,1
782,39,8,0.0,2,1,1,33949.67,30-39,False,1.25,1,0,1.0,Very Good,0,1
434,55,8,109339.17,2,1,0,96405.88,50-59,False,1.25,0,1,54670.585,Poor,0,0
562,75,5,87140.85,1,1,1,39351.64,60+,False,1.2,0,0,87141.85,Poor,0,0
635,27,3,127009.83,1,1,0,161909.95,<30,True,1.3333333333333333,0,1,127010.83,Fair,0,1
725,25,9,0.0,2,1,1,168607.74,<30,False,1.2222222222222223,1,0,1.0,Good,0,1
550,49,0,108806.96,3,1,0,61446.92,40-49,False,,0,1,36269.98666666667,Poor,1,1
841,36,5,156021.31,1,0,0,122662.98,30-39,True,1.2,0,1,156022.31,Excellent,0,1
578,35,2,0.0,2,0,1,26389.92,30-39,False,2.0,1,0,1.0,Poor,1,2
696,47,1,106758.6,1,1,1,80591.18,40-49,False,2.0,0,1,106759.6,Good,1,1
608,62,8,144976.5,1,0,0,175836.03,60+,True,1.125,0,1,144977.5,Fair,0,1
662,47,6,0.0,2,1,1,129392.75,40-49,False,1.3333333333333333,1,0,1.0,Fair,0,1
683,47,1,0.0,2,1,0,148989.15,40-49,False,3.0,1,0,1.0,Good,1,2
571,31,3,0.0,2,1,1,194667.92,30-39,False,1.6666666666666663,1,0,1.0,Poor,0,1
619,49,9,145359.99,1,1,0,38186.85,40-49,True,1.1111111111111112,0,1,145360.99,Fair,0,1
738,26,3,0.0,2,1,0,67484.16,<30,False,1.6666666666666663,1,0,1.0,Good,0,1
792,31,6,71269.89,2,0,1,125912.77,30-39,False,1.3333333333333333,0,0,35635.945,Very Good,0,0
604,32,7,127849.38,1,1,0,15798.7,30-39,True,1.1428571428571428,0,1,127850.38,Fair,0,1
571,33,3,71843.15,1,1,0,26772.04,30-39,True,1.3333333333333333,0,0,71844.15,Poor,0,1
754,32,7,0.0,2,1,0,89520.75,30-39,False,1.2857142857142856,1,0,1.0,Very Good,0,1
579,35,1,0.0,2,1,0,4460.2,30-39,False,3.0,1,0,1.0,Poor,1,2
534,27,9,0.0,2,1,0,161344.13,<30,False,1.2222222222222223,1,0,1.0,Poor,0,1
544,48,10,78314.63,3,1,1,103713.93,40-49,False,1.3,0,0,26105.876666666667,Poor,0,0
618,40,0,0.0,1,1,0,119059.13,30-39,True,,1,0,1.0,Fair,1,3
678,43,1,133237.21,1,1,0,111032.79,40-49,True,2.0,0,1,133238.21,Good,1,2
653,40,0,0.0,2,1,0,35795.85,30-39,False,,1,0,1.0,Fair,1,2
670,37,0,178742.71,1,1,1,194493.57,30-39,False,,0,1,178743.71,Fair,1,1
850,41,3,99945.93,2,1,0,71179.31,40-49,False,1.6666666666666663,0,1,49973.965,Excellent,0,0
616,31,3,94263.91,2,1,0,168895.06,30-39,False,1.6666666666666663,0,0,47132.955,Fair,0,0
757,23,2,80673.96,2,1,0,93991.65,<30,False,2.0,0,0,40337.98,Very Good,1,1
507,35,2,0.0,2,1,0,97633.93,30-39,False,2.0,1,0,1.0,Poor,1,2
835,18,2,142872.36,1,1,1,117632.63,<30,False,1.5,0,1,142873.36,Excellent,1,1
759,33,2,0.0,2,1,0,56583.88,30-39,False,2.0,1,0,1.0,Very Good,1,2
518,45,8,0.0,2,1,1,36193.07,40-49,False,1.25,1,0,1.0,Poor,0,1
521,49,4,82940.25,2,0,0,62413.01,40-49,False,1.5,0,0,41471.125,Poor,0,0
644,54,6,0.0,1,0,1,84622.37,50-59,False,1.1666666666666667,1,0,1.0,Fair,0,1
749,35,3,0.0,3,1,1,132649.85,30-39,False,2.0,1,0,1.0,Very Good,0,1
714,21,6,86402.52,2,0,0,27330.59,<30,False,1.3333333333333333,0,0,43202.26,Good,0,0
564,32,10,139875.2,2,1,0,15378.23,30-39,False,1.2,0,1,69938.6,Poor,0,0
618,42,2,0.0,4,0,0,111097.39,40-49,False,3.0,1,0,1.0,Fair,1,2
677,46,2,57037.74,1,1,1,158531.01,40-49,False,1.5,0,0,57038.74,Good,1,1
645,29,4,0.0,2,1,1,74346.11,<30,False,1.5,1,0,1.0,Fair,0,1
679,39,4,0.0,1,0,0,172939.3,30-39,True,1.25,1,0,1.0,Good,0,2
526,38,2,0.0,2,0,0,58010.98,30-39,False,2.0,1,0,1.0,Poor,1,2
586,46,8,106968.96,1,1,1,79366.98,40-49,False,1.125,0,1,106969.96,Fair,0,0
533,51,6,127545.56,2,0,0,79559.02,50-59,False,1.3333333333333333,0,1,63773.78,Poor,0,0
574,35,5,163856.76,1,1,1,15118.2,30-39,False,1.2,0,1,163857.76,Poor,0,0
604,56,0,62732.65,1,0,1,124954.56,50-59,False,,0,0,62733.65,Fair,1,1
742,27,5,190125.43,2,0,0,21793.59,<30,False,1.4,0,1,95063.715,Very Good,0,0
656,27,3,150905.03,2,1,0,16998.72,<30,False,1.6666666666666663,0,1,75453.515,Fair,0,0
652,28,8,156823.7,2,1,0,198251.52,<30,False,1.25,0,1,78412.85,Fair,0,0
704,32,7,127785.17,4,0,0,184464.7,30-39,False,1.5714285714285714,0,1,31947.2925,Good,0,0
500,40,1,99004.24,1,1,1,152845.99,30-39,False,2.0,0,1,99005.24,Poor,1,1
443,29,9,99027.61,2,1,0,10940.4,<30,False,1.2222222222222223,0,1,49514.805,Poor,0,0
774,32,4,0.0,2,0,0,114899.13,30-39,False,1.5,1,0,1.0,Very Good,0,1
612,36,5,119799.27,2,1,0,159416.58,30-39,False,1.4,0,1,59900.635,Fair,0,0
634,35,10,0.0,1,1,0,82634.41,30-39,True,1.1,1,0,1.0,Fair,0,2
785,36,2,99806.85,1,0,1,36976.52,30-39,False,1.5,0,1,99807.85,Very Good,1,1
546,52,1,106074.89,1,1,1,23548.45,50-59,False,2.0,0,1,106075.89,Poor,1,1
676,36,3,91711.59,1,1,1,95393.43,30-39,False,1.3333333333333333,0,0,91712.59,Good,0,0
675,36,9,106190.55,1,0,1,22994.32,30-39,False,1.1111111111111112,0,1,106191.55,Good,0,0
728,33,8,129907.63,1,0,1,36083.96,30-39,False,1.125,0,1,129908.63,Good,0,0
469,35,5,0.0,2,1,0,186490.37,30-39,False,1.4,1,0,1.0,Poor,0,1
631,31,2,88161.85,2,1,0,127630.88,30-39,False,2.0,0,0,44081.925,Fair,1,1
427,29,1,141325.56,1,1,1,93839.3,<30,False,2.0,0,1,141326.56,Poor,1,1
697,32,7,175464.85,3,1,0,116442.42,30-39,False,1.4285714285714286,0,1,58489.28333333333,Good,0,0
777,37,1,0.0,1,1,1,126837.72,30-39,False,2.0,1,0,1.0,Very Good,1,2
698,27,7,0.0,2,1,0,111471.55,<30,False,1.2857142857142856,1,0,1.0,Good,0,1
704,39,10,102556.18,2,1,0,171971.25,30-39,False,1.2,0,1,51279.09,Good,0,0
686,39,3,129626.19,2,1,1,103220.56,30-39,False,1.6666666666666663,0,1,64814.095,Good,0,0
560,24,1,116084.32,1,1,0,89734.7,<30,True,2.0,0,1,116085.32,Poor,1,2
594,24,0,97378.54,1,1,1,71405.17,<30,False,,0,1,97379.54,Fair,1,1
678,50,6,0.0,1,1,0,8199.5,40-49,True,1.1666666666666667,1,0,1.0,Good,0,2
537,41,0,0.0,2,0,1,175262.49,40-49,False,,1,0,1.0,Poor,1,2
698,37,2,166178.02,2,1,1,71972.95,30-39,False,2.0,0,1,83090.01,Good,1,1
815,45,7,0.0,1,0,1,52885.23,40-49,False,1.1428571428571428,1,0,1.0,Excellent,0,1
710,46,10,120530.34,1,1,0,166586.99,40-49,True,1.1,0,1,120531.34,Good,0,1
565,38,5,126645.13,1,1,1,168303.55,30-39,False,1.2,0,1,126646.13,Poor,0,0
567,43,2,115643.58,2,0,0,174606.35,40-49,False,2.0,0,1,57822.79,Poor,1,1
676,40,2,147803.48,1,1,0,95181.06,30-39,True,1.5,0,1,147804.48,Good,1,2
464,34,5,76001.57,1,1,1,158668.87,30-39,False,1.2,0,0,76002.57,Poor,0,0
738,40,6,114940.67,2,1,1,194895.57,30-39,False,1.3333333333333333,0,1,57471.335,Good,0,0
660,39,5,135134.99,1,1,0,173683.0,30-39,True,1.2,0,1,135135.99,Fair,0,1
677,58,9,0.0,1,0,1,168650.4,50-59,False,1.1111111111111112,1,0,1.0,Good,0,1
698,57,9,111359.55,2,1,0,105715.01,50-59,False,1.2222222222222223,0,1,55680.775,Good,0,0
763,32,1,108465.65,2,1,0,60552.44,30-39,False,3.0,0,1,54233.825,Very Good,1,1
604,34,3,0.0,2,1,0,38587.7,30-39,False,1.6666666666666663,1,0,1.0,Fair,0,1
537,46,5,100727.5,1,0,1,140857.76,40-49,False,1.2,0,1,100728.5,Poor,0,0
588,32,1,0.0,2,1,1,8763.87,30-39,False,3.0,1,0,1.0,Fair,1,2
629,37,1,35549.81,2,0,0,49676.33,30-39,False,3.0,0,0,17775.905,Fair,1,1
774,46,9,0.0,2,1,1,34774.26,40-49,False,1.2222222222222223,1,0,1.0,Very Good,0,1
700,29,8,0.0,2,0,1,152097.02,<30,False,1.25,1,0,1.0,Good,0,1
540,31,7,0.0,1,0,1,183051.6,30-39,False,1.1428571428571428,1,0,1.0,Poor,0,1
653,55,2,70263.83,1,0,1,62347.71,50-59,False,1.5,0,0,70264.83,Fair,1,1
560,47,1,0.0,1,0,0,128882.66,40-49,True,2.0,1,0,1.0,Poor,1,3
595,41,9,0.0,2,1,0,5967.09,40-49,False,1.2222222222222223,1,0,1.0,Fair,0,1
521,40,9,134504.78,1,1,0,18082.06,30-39,True,1.1111111111111112,0,1,134505.78,Poor,0,1
643,45,5,0.0,1,1,0,142513.5,40-49,True,1.2,1,0,1.0,Fair,0,2
659,42,2,0.0,1,0,0,162734.31,40-49,True,1.5,1,0,1.0,Fair,1,3
576,41,1,0.0,1,1,1,188274.6,40-49,False,2.0,1,0,1.0,Poor,1,2
498,44,2,120702.67,2,1,1,98175.74,40-49,False,2.0,0,1,60352.335,Poor,1,1
718,33,7,102874.28,1,0,0,117841.06,30-39,True,1.1428571428571428,0,1,102875.28,Good,0,1
624,28,2,0.0,2,0,1,104353.26,<30,False,2.0,1,0,1.0,Fair,1,2
707,42,2,16893.59,1,1,1,77502.56,40-49,False,1.5,0,0,16894.59,Good,1,1
526,36,1,0.0,1,1,0,160696.72,30-39,True,2.0,1,0,1.0,Poor,1,3
729,34,9,132121.71,1,0,1,105409.31,30-39,False,1.1111111111111112,0,1,132122.71,Good,0,0
611,30,2,104145.65,1,0,0,159629.64,<30,True,1.5,0,1,104146.65,Fair,1,2
580,34,6,0.0,2,1,1,160095.31,30-39,False,1.3333333333333333,1,0,1.0,Poor,0,1
551,59,2,166968.28,1,1,0,159483.76,50-59,True,1.5,0,1,166969.28,Poor,1,2
601,41,3,0.0,2,1,0,54342.83,40-49,False,1.6666666666666663,1,0,1.0,Fair,0,1
850,47,4,99219.47,2,1,1,122141.13,40-49,False,1.5,0,1,49610.735,Excellent,0,0
820,34,10,97208.46,1,1,1,59553.34,30-39,False,1.1,0,1,97209.46,Excellent,0,0
636,38,1,0.0,1,1,0,45015.38,30-39,True,2.0,1,0,1.0,Fair,1,3
720,37,8,156282.79,1,1,0,45985.52,30-39,True,1.125,0,1,156283.79,Good,0,1
691,50,6,136953.47,1,1,1,2704.98,40-49,False,1.1666666666666667,0,1,136954.47,Good,0,0
789,39,7,124828.46,2,1,1,124411.08,30-39,False,1.2857142857142856,0,1,62415.23,Very Good,0,0
622,36,0,108960.0,2,1,0,111180.3,30-39,False,,0,1,54481.0,Fair,1,1
627,32,10,0.0,2,1,0,103287.62,30-39,False,1.2,1,0,1.0,Fair,0,1
642,22,10,111812.52,2,1,1,183045.46,<30,False,1.2,0,1,55907.26,Fair,0,0
794,33,8,0.0,2,0,0,91340.02,30-39,False,1.25,1,0,1.0,Very Good,0,1
650,39,4,0.0,2,0,0,186275.7,30-39,False,1.5,1,0,1.0,Fair,0,1
655,72,5,138089.97,2,1,1,99920.41,60+,False,1.4,0,1,69045.985,Fair,0,0
573,33,0,90124.64,1,1,0,137476.71,30-39,True,,0,0,90125.64,Poor,1,2
487,45,2,0.0,2,1,0,77475.73,40-49,False,2.0,1,0,1.0,Poor,1,2
671,45,6,99564.22,1,1,1,108872.45,40-49,False,1.1666666666666667,0,1,99565.22,Good,0,0
613,30,5,131563.88,2,1,0,170638.98,<30,False,1.4,0,1,65782.94,Fair,0,0
599,25,7,108380.72,1,1,1,79005.95,<30,False,1.1428571428571428,0,1,108381.72,Fair,0,0
732,35,3,0.0,2,1,0,90876.95,30-39,False,1.6666666666666663,1,0,1.0,Good,0,1
474,34,9,176311.36,1,1,0,160213.27,30-39,True,1.1111111111111112,0,1,176312.36,Poor,0,1
644,50,9,76817.0,4,1,0,196371.13,40-49,False,1.4444444444444444,0,0,19205.25,Fair,0,0
527,41,10,136733.24,1,1,1,57589.29,40-49,False,1.1,0,1,136734.24,Poor,0,0
611,36,10,103294.56,1,1,0,160548.12,30-39,True,1.1,0,1,103295.56,Fair,0,1
604,41,3,0.0,1,0,0,11819.84,40-49,True,1.3333333333333333,1,0,1.0,Fair,0,2
479,47,1,0.0,1,1,0,95270.83,40-49,True,2.0,1,0,1.0,Poor,1,3
850,37,4,126872.6,1,1,0,197266.58,30-39,True,1.25,0,1,126873.6,Excellent,0,1
528,30,2,128262.72,2,1,0,50771.16,<30,False,2.0,0,1,64132.36,Poor,1,1
770,37,9,0.0,2,0,0,22710.72,30-39,False,1.2222222222222223,1,0,1.0,Very Good,0,1
671,42,6,0.0,2,1,0,197202.48,40-49,False,1.3333333333333333,1,0,1.0,Good,0,1
600,50,6,94684.27,1,1,1,50488.91,40-49,False,1.1666666666666667,0,0,94685.27,Fair,0,0
615,29,7,143330.56,2,1,1,126396.01,<30,False,1.2857142857142856,0,1,71666.28,Fair,0,0
507,41,3,58820.32,2,1,1,138536.09,40-49,False,1.6666666666666663,0,0,29411.16,Poor,0,0
698,36,6,0.0,2,0,1,19231.98,30-39,False,1.3333333333333333,1,0,1.0,Good,0,1
744,41,2,84113.41,1,1,0,197548.63,40-49,True,1.5,0,0,84114.41,Very Good,1,2
781,38,3,128345.69,2,1,0,63218.85,30-39,False,1.6666666666666663,0,1,64173.845,Very Good,0,0
600,43,8,133379.41,1,1,0,177378.66,40-49,True,1.125,0,1,133380.41,Fair,0,1
606,65,10,126306.64,3,0,0,7861.68,60+,False,1.3,0,1,42103.21333333333,Fair,0,0
824,45,3,129209.48,1,0,0,60151.77,40-49,True,1.3333333333333333,0,1,129210.48,Excellent,0,1
798,36,1,0.0,2,1,1,159044.1,30-39,False,3.0,1,0,1.0,Very Good,1,2
457,38,6,0.0,2,1,0,173219.09,30-39,False,1.3333333333333333,1,0,1.0,Poor,0,1
670,38,7,0.0,2,1,1,77864.41,30-39,False,1.2857142857142856,1,0,1.0,Fair,0,1
676,38,1,0.0,2,0,1,35644.79,30-39,False,3.0,1,0,1.0,Good,1,2
586,46,0,0.0,3,0,1,131553.82,40-49,False,,1,0,1.0,Fair,1,2
656,45,7,145933.27,1,1,1,199392.14,40-49,False,1.1428571428571428,0,1,145934.27,Fair,0,0
675,32,1,0.0,3,1,0,85901.09,30-39,False,4.0,1,0,1.0,Good,1,2
611,37,6,0.0,2,1,0,110782.88,30-39,False,1.3333333333333333,1,0,1.0,Fair,0,1
716,38,1,0.0,2,1,1,99661.46,30-39,False,3.0,1,0,1.0,Good,1,2
634,41,8,68213.99,1,1,1,6382.46,40-49,False,1.125,0,0,68214.99,Fair,0,0
785,28,8,0.0,2,1,0,77231.27,<30,False,1.25,1,0,1.0,Very Good,0,1
475,45,0,134264.04,1,1,0,27822.99,40-49,True,,0,1,134265.04,Poor,1,2
546,25,3,132837.7,1,1,0,131647.31,<30,True,1.3333333333333333,0,1,132838.7,Poor,0,1
449,33,8,0.0,2,0,0,156792.89,30-39,False,1.25,1,0,1.0,Poor,0,1
418,28,7,98738.92,1,1,0,122190.22,<30,True,1.1428571428571428,0,1,98739.92,Poor,0,1
597,38,6,115702.67,2,1,1,25059.05,30-39,False,1.3333333333333333,0,1,57852.335,Fair,0,0
655,50,10,0.0,4,1,0,179267.94,40-49,False,1.4,1,0,1.0,Fair,0,1
658,31,3,133003.03,1,0,1,146339.27,30-39,False,1.3333333333333333,0,1,133004.03,Fair,0,0
721,43,3,88798.34,1,0,0,45610.63,40-49,True,1.3333333333333333,0,0,88799.34,Good,0,1
796,32,5,102773.15,2,0,1,117832.88,30-39,False,1.4,0,1,51387.575,Very Good,0,0
685,42,2,0.0,2,0,0,199992.48,40-49,False,2.0,1,0,1.0,Good,1,2
452,30,7,112935.87,1,1,1,99017.34,<30,False,1.1428571428571428,0,1,112936.87,Poor,0,0
697,51,1,147910.3,1,1,1,53581.14,50-59,False,2.0,0,1,147911.3,Good,1,1
659,37,1,151105.68,1,1,1,140934.57,30-39,False,2.0,0,1,151106.68,Fair,1,1
573,38,4,0.0,2,1,1,196517.43,30-39,False,1.5,1,0,1.0,Poor,0,1
850,33,0,124781.67,1,0,1,33700.52,30-39,False,,0,1,124782.67,Excellent,1,1
612,33,5,69478.57,1,1,0,8973.67,30-39,True,1.2,0,0,69479.57,Fair,0,1
704,37,4,0.0,2,0,0,25684.93,30-39,False,1.5,1,0,1.0,Good,0,1
657,67,5,119785.47,2,1,1,107534.32,60+,False,1.4,0,1,59893.735,Fair,0,0
579,43,2,145843.82,1,1,1,198402.37,40-49,False,1.5,0,1,145844.82,Poor,1,1
632,38,1,120599.21,1,1,0,92816.86,30-39,True,2.0,0,1,120600.21,Fair,1,2
584,29,7,105204.01,1,0,1,138490.03,<30,False,1.1428571428571428,0,1,105205.01,Fair,0,0
786,32,2,104336.43,2,0,0,59559.81,30-39,False,2.0,0,1,52169.215,Very Good,1,1
576,36,8,166287.85,1,1,1,23305.85,30-39,False,1.125,0,1,166288.85,Poor,0,0
684,34,9,100628.0,2,1,1,190263.78,30-39,False,1.2222222222222223,0,1,50315.0,Good,0,0
833,47,2,0.0,2,1,1,182247.77,40-49,False,2.0,1,0,1.0,Excellent,1,2
771,66,7,143773.07,1,1,1,130827.88,60+,False,1.1428571428571428,0,1,143774.07,Very Good,0,0
447,32,10,0.0,1,1,1,151815.76,30-39,False,1.1,1,0,1.0,Poor,0,1
504,44,4,113522.64,1,1,1,12405.2,40-49,False,1.25,0,1,113523.64,Poor,0,0
445,61,2,137655.31,1,0,1,29909.84,60+,False,1.5,0,1,137656.31,Poor,1,1
536,40,9,0.0,2,1,1,11959.03,30-39,False,1.2222222222222223,1,0,1.0,Poor,0,1
